path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/engine/factflow/expression_dynamic_index.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/expression_dynamic_index.go,""NewDynamicIndexExpression, NewDynamicIndexExpressionFromSource"",parallel_routes,factflow.ExpressionFactory
analysis/engine/factflow/expression_dynamic_index.go,""tablePath, tableSource, hasTableSource"",overloaded_helpers,factflow.DynamicIndexExpression
analysis/engine/factflow/expression_dynamic_index.go,""TablePath, TablePathRef"",duplicate_vocabulary,factflow.DynamicIndexExpression
analysis/engine/factflow/expression_dynamic_index.go,copyDynamicIndexExpressionMap,maintenance_sprawl,factflow.CollectionUtils",156,6984,
analysis/engine/factflow/return.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/return.go,copyReturnMap,overloaded helper,factflow.Return
analysis/engine/factflow/return.go,copy,parallel route,factflow.Return",59,1992,
analysis/engine/factflow/value_source_resolver.go,true,YES,none,10,671,
analysis/engine/factflow/facts_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/facts_test.go,""CallSite, CallSiteView, ObjectLiteral, ObjectLiteralView"",parallel routes,analysis/engine/factflow
analysis/engine/factflow/facts_test.go,""NewBranchRefinement, NewBranchPresenceRelation, NewBranchPathEquality, NewPostconditionRefinement"",duplicate vocabulary,analysis/engine/factflow
analysis/engine/factflow/facts_test.go,""presenceConstraint, runtimeKindConstraint, valueRefinementWithPresenceRuntime"",overloaded helpers,analysis/engine/factflow
analysis/engine/factflow/facts_test.go,""CallSite, CallSiteView, ObjectLiteral, ObjectLiteralView"",maintenance sprawl,analysis/engine/factflow",170,7876,
analysis/engine/factflow/facts.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/facts.go,""FactsInput, Facts, NewFacts"",maintenance sprawl,factflow engine
analysis/engine/factflow/facts.go,""RootAssignment, LocalAssignment, OrdinaryAssignment"",overloaded helpers,factflow engine
analysis/engine/factflow/facts.go,""BranchLenRefinements, BranchNumFloorRefinements, BranchDiffConstraints"",parallel routes,factflow engine
analysis/engine/factflow/facts.go,""ExpressionValue, ExpressionOperation, ExpressionFunction, ExpressionRefinement, ExpressionPath, ExpressionCondition"",maintenance sprawl,factflow engine
analysis/engine/factflow/facts.go,""copyRootAssignmentMap, copyPathAssignmentMap, ... (all copy helpers)"",maintenance sprawl,factflow engine",174,8042,
analysis/engine/factflow/return_presence_relation.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/return_presence_relation.go,""copyReturnPresenceRelationSlice, copyReturnPresenceRelationMap"",maintenance_sprawl,factflow.RelationSet
analysis/engine/factflow/return_presence_relation.go,ReturnPresenceRelationSet,performance_waste,factflow.RelationSet
analysis/engine/factflow/return_presence_relation.go,ReturnPresenceRelation,overloaded_helper,factflow.Relation",114,3192,
analysis/engine/factflow/path_value_presence_implication.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/path_value_presence_implication.go,""TriggerPath, TriggerPathRef, TargetPath, TargetPathRef"",parallel_routes,path.Path
analysis/engine/factflow/path_value_presence_implication.go,""copyPathValuePresenceImplicationMap, copyPathValuePresenceImplicationSlice"",maintenance_sprawl,factflow.ImplicationSet
analysis/engine/factflow/path_value_presence_implication.go,""PathValuePresenceImplication.copy, PathValuePresenceImplicationSet.copy"",performance_waste,factflow.ImplicationSet",149,4067,
analysis/engine/factflow/static_member.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/static_member.go,PathStaticMemberWrite,parallel route,analysis/domain/path
analysis/engine/factflow/static_member.go,PathStaticMemberWrite,duplicate vocabulary,analysis/engine/factflow/assignment
analysis/engine/factflow/static_member.go,TargetPath / TargetPathRef,overloaded helper,analysis/engine/factflow/path_accessors
analysis/engine/factflow/static_member.go,copyPathStaticMemberWriteMap,maintenance sprawl,analysis/engine/factflow/collection_utils",140,4836,
analysis/engine/factflow/postcondition.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/postcondition.go,""copyPostconditionRefinementSlice, copyPostconditionPathRelationSlice"",duplicate vocabulary,analysis/engine/factflow/utils
analysis/engine/factflow/postcondition.go,""copyPostconditionRefinementMap, copyPostconditionPathRelationMap"",parallel routes,analysis/engine/factflow/utils
analysis/engine/factflow/postcondition.go,""mergePostconditionRefinementMap, mergePostconditionPathRelationMap"",parallel routes,analysis/engine/factflow/utils
analysis/engine/factflow/postcondition.go,""PostconditionRefinementSet, PostconditionPathRelationSet"",maintenance sprawl,analysis/engine/factflow/collections",164,6115,
analysis/engine/factflow/object.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factflow/object.go,""ObjectEntry, ObjectEntryView"",parallel_routes,factflow.ObjectEntry
analysis/engine/factflow/object.go,""ObjectLiteral, ObjectLiteralView"",parallel_routes,factflow.ObjectLiteral
analysis/engine/factflow/object.go,""ObjectLiteral.Expected, ObjectLiteralView.Expected"",duplicate_vocabulary,factflow.ObjectLiteral
analysis/engine/factflow/object.go,""ObjectLiteral.Identity, ObjectLiteralView.Identity"",duplicate_vocabulary,factflow.ObjectLiteral
analysis/engine/factflow/object.go,""SuffixSegments, SuffixSegmentsView"",parallel_routes,factflow.ObjectEntryView
analysis/engine/factflow/object.go,""copyObjectEntries, copyObjectLiteralMap"",maintenance_sprawl,factflow.ObjectLiteral",198,6710,
analysis/engine/factflow/value_source.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/value_source.go,""ValueSource (Final, Expanded, Adjusted, OpenTail)"",""duplicate vocabulary"",""ValueSourceShape""
analysis/engine/factflow/value_source.go,""ValueSource.Valid()"",""hardcoded semantic cases"",""ValueSourceKind""
analysis/engine/factflow/value_source.go,""ValueSource.shape()"",""performance waste"",""ValueSource""
analysis/engine/factflow/value_source.go,""NewExpressionValueSource, NewCallValueSource, NewVarargValueSource"",""parallel routes"",""ValueSource""",139,4829,
analysis/engine/factquery/root_declaration.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factquery/root_declaration.go,dominatingDeclarationSource,overloaded helper,factflow
analysis/engine/factquery/root_declaration.go,dominatingDeclarationSource,performance waste,dominance
analysis/engine/factquery/root_declaration.go,DominatingRootDeclarationSource/DominatingPathRootDeclarationSource,parallel routes,factquery",95,3919,
analysis/engine/factflow/state_lane_events_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/state_lane_events_test.go,""NewBranchPathPresenceEvidence, NewBranchPathEqualityEvidence, NewBranchPathInequalityEvidence, NewBranchPathEqualityEvidenceOnEdge, NewBranchFrozenTableEvidenceOnEdge"",parallel routes,factflow.BranchPathEvidence
analysis/engine/factflow/state_lane_events_test.go,""NewChannelSelect, NewChannelSelectSet"",overloaded helpers,factflow.ChannelSelect
analysis/engine/factflow/state_lane_events_test.go,""PathStaticMemberWrite, DynamicIndexWrite, BranchPathEvidence, ChannelSelect"",proof propagation split across layers,factflow.Facts
analysis/engine/factflow/state_lane_events_test.go,""NewBranchPathEvidenceSet, NewChannelSelectSet"",duplicate vocabulary,factflow.EvidenceSet",193,8158,
analysis/engine/factflow/value_source_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/factflow/value_source_test.go,""ValueSource, NewValueSourceShape, NewExpressionValueSource, NewCallValueSource, NewVarargValueSource"",overloaded helpers,factflow.ValueSource
analysis/engine/factflow/value_source_test.go,""ValueSource.Valid, NewValueSourceShape"",proof propagation split across layers,factflow.ValueSource
analysis/engine/factflow/value_source_test.go,""ValueSource.Kind, ValueSource.HasExpr, ValueSource.HasCallPoint"",hardcoded semantic cases,factflow.ValueSource",144,8030,
analysis/engine/factquery/root_declaration_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/factquery/root_declaration_test.go,""DominatingRootDeclarationSource, DominatingPathRootDeclarationSource"",parallel_routes,factquery
analysis/engine/factquery/root_declaration_test.go,factflow.RootAssignment,overloaded_helpers,factflow
analysis/engine/factquery/root_declaration_test.go,pathdom.NewPath,hardcoded_semantic_cases,pathdom",134,7872,
analysis/engine/sourcevalue/path_read_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/sourcevalue/path_read_test.go,""idStaticMembers, staticMembersForSuffix"",duplicate vocabulary,analysis/engine/sourcevalue
analysis/engine/sourcevalue/path_read_test.go,""assertPresence, assertRuntimeKind"",maintenance sprawl,analysis/engine/sourcevalue/test_utils (or similar)
analysis/engine/sourcevalue/path_read_test.go,testResolver,overloaded helper,analysis/engine/sourcevalue",117,7561,
analysis/engine/state/channel_select.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/engine/state/channel_select.go,AddChannelSelectFact;HasChannelSelectFact,hardcoded_semantic_cases,state.LaneManager
analysis/engine/state/channel_select.go,AddChannelSelectFact;HasChannelSelectFact,overloaded_helpers,state.State",82,5162,
analysis/engine/solve/solver_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/solve/solver_test.go,""capLattice, maxi, mini"",duplicate vocabulary,analysis/engine/solve
analysis/engine/solve/solver_test.go,capLattice.lattice,parallel routes,analysis/engine/solve
analysis/engine/solve/solver_test.go,TestSolve_PanicsOnMissingLatticeHooks,hardcoded semantic cases,analysis/engine/solve
analysis/engine/solve/solver_test.go,assertMapEqual,overloaded helper,analysis/engine/solve",130,7907,
analysis/engine/state/channelselectfact/channelselectfact_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/state/channelselectfact/channelselectfact_test.go,testStateKey,hardcoded semantic cases,analysis/domain/path/address
analysis/engine/state/channelselectfact/channelselectfact_test.go,Fact,overloaded helpers,analysis/engine/state/channelselectfact",83,2941,
analysis/engine/sourcevalue/path_read.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/sourcevalue/path_read.go,""readLocalPathKeyWithFieldCanonicalAlias, readStaticMemberWithFieldCanonicalAlias"",duplicate vocabulary,analysis/engine/state
analysis/engine/sourcevalue/path_read.go,""ReadPathValue, ExactPathValue"",parallel routes,analysis/engine/sourcevalue
analysis/engine/sourcevalue/path_read.go,""HeapMemberFromValue"",overloaded helper,analysis/engine/state/heapidentity
analysis/engine/sourcevalue/path_read.go,""WithoutNilRuntimeKind, InheritTopOriginEvidence"",proof propagation split across layers,analysis/domain/value/axis",153,8669,
analysis/engine/solve/solver.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/solve/solver.go,EquationSystem.Initial / EquationSystem.InitialSparse,parallel routes,EquationSystem
analysis/engine/solve/solver.go,solveState.order / solveState.cur / solveState.visits / solveState.widenChanges,maintenance sprawl,solveState
analysis/engine/solve/solver.go,solveState.activeReadSelf / solveState.activeSelfChanged,overloaded helpers,solveState
analysis/engine/solve/solver.go,solveState.emit,hardcoded semantic cases,solveState
analysis/engine/solve/solver.go,solveState.materialize,proof propagation split across layers,solveState",158,8958,
analysis/engine/sourcevalue/source_floor.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/sourcevalue/source_floor.go,""numFloorForSource, numFloorForOperation, numFloorPlusConstant"",parallel routes,factflow
analysis/engine/sourcevalue/source_floor.go,exactIntegerSource,duplicate vocabulary,typevalue
analysis/engine/sourcevalue/source_floor.go,numFloorForOperation,hardcoded semantic cases,factflow
analysis/engine/sourcevalue/source_floor.go,numFloorForSource,proof propagation split across layers,state",123,6608,
analysis/engine/sourcevalue/source_values.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/sourcevalue/source_values.go,""valueOfSource, valueOfExpression, valueOfOperationSource"",parallel routes,sourcevalue.Resolver
analysis/engine/sourcevalue/source_values.go,""sourceValueResolver, expressionRefinementSourceValues"",duplicate vocabulary,sourcevalue.Resolver
analysis/engine/sourcevalue/source_values.go,""valueOfExpression, valueOfOperationSource"",overloaded helpers,sourcevalue.Resolver
analysis/engine/sourcevalue/source_values.go,""valueOfSource, valueOfExpression, valueOfOperationSource"",proof propagation split across layers,sourcevalue.Resolver
analysis/engine/sourcevalue/source_values.go,""valueOfExpression, valueOfOperationSource"",maintenance sprawl,sourcevalue.Resolver",173,8008,
analysis/engine/sourcevalue/source_values_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/sourcevalue/source_values_test.go,""ValueOfSource, WithExpressionRefinements, NewSourceValues"",overloaded helpers,analysis/engine/sourcevalue
analysis/engine/sourcevalue/source_values_test.go,""ExpressionValue, ExpressionOp, ObjectLiteralFromView, VarargValue"",parallel routes,analysis/engine/sourcevalue
analysis/engine/sourcevalue/source_values_test.go,""ExpressionRefinements, ExpressionValue, ExpressionPaths"",proof propagation split across layers,analysis/engine/sourcevalue
analysis/engine/sourcevalue/source_values_test.go,""ValueSource (Kind), NewBinaryExpressionOperation"",hardcoded semantic cases,analysis/engine/sourcevalue
analysis/engine/sourcevalue/source_values_test.go,""presentValue, absentValue, formatValue"",duplicate vocabulary,analysis/engine/sourcevalue",203,8499,
analysis/engine/state/dynamic_index_lane.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/engine/state/dynamic_index_lane.go,read,hardcoded semantic cases,dynamicindex
analysis/engine/state/dynamic_index_lane.go,read,overloaded helpers,axis
analysis/engine/state/dynamic_index_lane.go,with,proof propagation split,dynamicindex",83,2564,
